x, y, theta, stamp
 0.8864448579384719, -0.4753781425270321, 2.3358944984794525, 207988000000
 0.8537370862077591, -0.4417735243500056, 2.349642176835279, 208090000000
 0.8205741782225606, -0.40861713438941427, 2.363086403588436, 208192000000
 0.786972529453035, -0.37590838073046695, 2.376399296007578, 208294000000
 0.7529414143974781, -0.34364054690396956, 2.389191913810333, 208396000000
 0.7185073581343409, -0.3118041541662289, 2.4015268104047793, 208498000000
 0.6836907804185502, -0.2803859821975607, 2.413342665747528, 208600000000
 0.64851269713771, -0.24937012505901637, 2.424577229684564, 208702000000
 0.6129958666306595, -0.21873908592971297, 2.435194605497774, 208804000000
 0.5771643614247584, -0.18847452513207338, 2.4451599521401164, 208906000000
 0.553113431336532, -0.16849254778671638, 2.451433923977242, 208974000000
 0.5168109332768723, -0.1387936909478338, 2.460274580245139, 209076000000
 0.48025685841327975, -0.10940342189480684, 2.468397868874824, 209178000000
 0.4434741605617211, -0.08029661371251683, 2.47578528742807, 209280000000
 0.40648580804870976, -0.05144835382358544, 2.4825231693942866, 209382000000
 0.36931789271266724, -0.022828612882773925, 2.4882784151216146, 209484000000
 0.331993152557123, 0.005587450932349686, 2.4933649037643373, 209586000000
 0.29453303922089474, 0.03382615066199932, 2.4977158499404277, 209688000000
 0.25695955364189055, 0.06191603836515988, 2.5013255651168826, 209790000000
 0.21929358812961527, 0.08988500363081957, 2.5042000137170395, 209892000000
 0.1815560746236114, 0.11776023661351147, 2.506346789208815, 209994000000
 0.14376773398486625, 0.14556863014995491, 2.507769561960782, 210096000000
 0.10594876922382604, 0.17333694509445294, 2.5084932494346504, 210198000000
 0.06811818393899138, 0.2010911760624316, 2.508537152446425, 210300000000
 0.030294440157344622, 0.22885694068616702, 2.5079245525555303, 210402000000
 0.005090708431507609, 0.24738534365862322, 2.5071691338635462, 210470000000
 -0.032682491361202534, 0.27522385127725907, 2.5055242192864275, 210572000000
 -0.07040248743868541, 0.3031360332577766, 2.50329917148448, 210674000000
 -0.10805390220451937, 0.3311415594934315, 2.5006597143954172, 210776000000
 -0.1456225756770749, 0.3592600365762928, 2.4973678438114617, 210878000000
 -0.18309340661707288, 0.38751042247594575, 2.4935726898712325, 210980000000
 -0.22045190915618826, 0.415910590416688, 2.489361139324343, 211082000000
 -0.2576851999304597, 0.44447603251785595, 2.4847481107401626, 211184000000
 -0.28243224373649467, 0.463617875972135, 2.4814784360417192, 211252000000
 -0.3194311339828969, 0.4924882151046675, 2.476279707345225, 211354000000
 -0.3562753764575161, 0.5215564485738298, 2.470782393812298, 211456000000
 -0.39295559617454245, 0.5508319898020987, 2.4650235738864734, 211558000000
 -0.4294635108896292, 0.5803228435853026, 2.4590427209248378, 211660000000
 -0.4657917165487364, 0.6100354385193046, 2.452875283187377, 211762000000
 -0.5019338475682933, 0.6399745916105498, 2.446562681730173, 211864000000
 -0.5378846809193836, 0.6701435742811251, 2.4401395369437653, 211966000000
 -0.5736397856807932, 0.700544545218603, 2.433646055265842, 212068000000
 -0.5973661685774851, 0.7209410516345015, 2.429295629925293, 212136000000
 -0.6327884636626704, 0.7517291091160914, 2.4227679531719875, 212238000000
 -0.6680107064490567, 0.7827455705271672, 2.4163456636001084, 212340000000
 -0.7030329823290282, 0.8139877461845111, 2.409914162980873, 212442000000
 -0.7378536213772199, 0.8454544043794234, 2.4035383214297217, 212544000000
 -0.7724740610538349, 0.8771407902776098, 2.3972649449510897, 212646000000
 -0.806897013525515, 0.9090412438845584, 2.3911367684950395, 212748000000
 -0.8411261969770771, 0.9411491656452562, 2.385176261246055, 212850000000
 -0.8751659456470969, 0.9734572415571585, 2.3794101920638298, 212952000000
 -0.909023899867562, 1.0059549535562202, 2.373939821009298, 213054000000
 -0.9427064659690504, 1.0386338710507639, 2.368704453587709, 213156000000
 -0.9762197530879254, 1.0714857902245016, 2.3636402663481224, 213258000000
 -1.009570036548439, 1.104502482834415, 2.35884910926912, 213360000000
 -1.0427659253279526, 1.1376737090761508, 2.354342715055952, 213462000000
 -1.0758163040177084, 1.17098900862267, 2.35013118818726, 213564000000
 -1.0977734034602453, 1.193274391316443, 2.3474964664305196, 213632000000
 -1.1306026926632244, 1.2268062658893795, 2.3438045712383033, 213734000000
